character_name,book_id,book_name,cluster_label,prototype_name,avg_sentence_len,question_ratio,exclamation_ratio,slang_ratio,emotion_level,pca_x,pca_y
带着哭腔,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,32.78,0.0053,0.0061,0.0004,0.0039,4.157590596895776,0.0010039387088982936
气森冷地,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,29.85,0.0051,0.0062,0.0017,0.0028,1.227590676405029,0.0006445316446658505
向叶璇灵,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,25.55,0.0063,0.0028,0.0007,0.0028,-3.072408877462177,-0.003372823590301102
深吸口气,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,5,高冷型,37.33,0.0045,0.0045,0.0016,0.0016,8.707590893415539,2.099694334919619e-05
边走边,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,5,高冷型,36.8,0.0033,0.0058,0.0008,0.0012,8.17759084234594,0.0011778168054282223
森冷,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,33.89,0.0029,0.0033,0.0017,0.0004,5.267591316481056,-0.001780433939077175
冷笑,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,26.3,0.0067,0.0038,0.001,0.0019,-2.32240905623064,-0.002266319028016729
赶忙,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,33.59,0.0019,0.0031,0.0023,0.0012,4.967591434472585,-0.0020307911073022475
着季月涵,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,36.2,0.0034,0.0052,0.0009,0.0009,7.577590936994145,0.00048499542606959996
月涵不禁,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,28.47,0.0043,0.0065,0.0,0.0043,-0.15240929934243042,0.000724726852765898
意识点头,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,29.53,0.0059,0.002,0.0,0.0,0.9075912806209345,-0.0036673841907003055
试探,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,30.9,0.0056,0.0042,0.0028,0.0014,2.2775909350479537,-0.0011994310596148468
满委屈的,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,24.43,0.0,0.0026,0.0038,0.0038,-4.1924082090113295,-0.003888450538090277
看向女儿,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,5,高冷型,37.61,0.0041,0.0015,0.001,0.0015,8.987591372096862,-0.002958081789431205
坦白,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,26.92,0.0065,0.0039,0.0013,0.0,-1.7024090164010417,-0.0021247388102483295
分同情地,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,35.89,0.0034,0.0028,0.0006,0.0028,7.267591250204621,-0.001914359927468615
凝望着她,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,31.21,0.0036,0.0036,0.0,0.0012,2.5875912251278415,-0.0018631527391228114
忐忑,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,5,高冷型,39.83,0.0013,0.0026,0.0,0.0,11.207591494237587,-0.0016721139893426887
于是追,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,31.6,0.0119,0.003,0.0,0.006,2.9775903493694535,-0.0019972153340110047
秦言威胁,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,34.16,0.0057,0.0014,0.0,0.0028,5.537591249011182,-0.0035034686673236295
起身后撤,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,2,睿智型,15.4,0.0108,0.0,0.0108,0.0108,-13.22240894015314,-0.00720411072400064
是心非地,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,30.0,0.0068,0.0034,0.0017,0.0,1.3775909766052337,-0.002144358459267878
言就含笑,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,5,高冷型,40.0,0.0029,0.0029,0.0014,0.0014,11.37759125261734,-0.0012372934322578237
立刻,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,34.31,0.0029,0.0034,0.0024,0.0,5.687591304628885,-0.0016181022353949897
为真挚地,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,34.47,0.0057,0.0014,0.0,0.0014,5.847591276415653,-0.003492852133129062
思量,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,34.58,0.0042,0.0042,0.0042,0.0014,5.9575910187828605,-0.0006735349570803923
中似乎在,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,34.78,0.0046,0.0058,0.0023,0.0012,6.157590743431211,0.0009378468641947756
含笑点头,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,29.52,0.0092,0.0,0.0023,0.0069,0.8975910793208755,-0.005345471524794761
秦言对视,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,35.05,0.0028,0.0056,0.0028,0.0,6.427590980021893,0.0006932205074871318
吞吞吐吐,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,29.22,0.0052,0.0056,0.0013,0.0013,0.5975907990724103,-9.050788314050699e-05
于是含笑,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,5,高冷型,37.34,0.0042,0.0058,0.0005,0.0032,8.717590695299574,0.001337413542892147
地对自己,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,5,高冷型,48.04,0.0017,0.0043,0.0009,0.0017,19.41759103159313,0.0013333270611523857
神似乎在,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,31.11,0.0019,0.0019,0.0024,0.0053,2.4875915559930633,-0.0034963054963158373
月涵开口,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,34.17,0.0045,0.0034,0.0011,0.0011,5.547591117561208,-0.0015738614476033443
会忍不住,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,4,呆萌型,70.38,0.0034,0.0051,0.0,0.0034,41.75759033800962,0.0055895656432876605
秦言,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,28.98,0.0067,0.003,0.0018,0.0018,0.35759102044447744,-0.002653335390346601
秦言又,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,5,高冷型,40.29,0.0055,0.0011,0.0,0.0,11.667591278750042,-0.0029581971966149935
岑瑶摇头,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,30.23,0.0046,0.007,0.0,0.0,1.6075906677068303,0.001388824432324907
气担忧地,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,2,睿智型,18.64,0.0,0.0,0.0,0.0,-9.982407647256746,-0.007507862443634156
对秦言,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,35.71,0.0028,0.004,0.0032,0.0028,7.087591139549243,-0.0007280699560089678
待的打断,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,34.0,0.0068,0.0068,0.0,0.0023,5.377590358215354,0.0018915647167295057
情真挚地,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,28.86,0.0045,0.0135,0.0,0.0,0.23758974583572723,0.007672382792400487
忍着心虚,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,32.43,0.0067,0.0,0.004,0.0,3.807591447772136,-0.005147043826846108
地对岑瑶,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,2,睿智型,15.69,0.0034,0.0101,0.0,0.0034,-12.932409507662186,0.002340844714259424
瑶沉思着,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,2,睿智型,20.13,0.0116,0.0087,0.0,0.0,-8.492410131552592,0.001803146805551794
正言辞地,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,32.46,0.002,0.0025,0.0035,0.005,3.8375914433297815,-0.002682911687022964
故作惊讶,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,26.73,0.0102,0.0047,0.0008,0.0063,-1.8924096542872242,-0.0010723847131812632
头雾水地,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,24.67,0.012,0.0,0.002,0.0,-3.952408967667864,-0.006163178388220927
作不解地,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,29.49,0.0058,0.0076,0.0006,0.0018,0.8675904279013551,0.0019720767562695363
在她耳边,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,26.85,0.006,0.0055,0.0044,0.006,-1.7724093365229798,-0.0003573568727057979
瑶忙上前,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,5,高冷型,39.44,0.004,0.0013,0.0013,0.0013,10.81759138672793,-0.002886554925315283
鬼使神差,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,1,热血型,50.38,0.0073,0.0073,0.0022,0.0,21.75759002223757,0.004847480669631289
一本正经,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,5,高冷型,40.88,0.0029,0.0041,0.0012,0.0012,12.257591066664059,8.629203040481231e-05
沐春风般,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,32.32,0.0061,0.0046,0.0061,0.0015,3.6975908017638623,-0.0005216699528319598
她红唇边,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,24.03,0.005,0.005,0.005,0.0025,-4.592409033911004,-0.0013981784031317623
转移话题,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,34.47,0.0053,0.0025,0.0025,0.0033,5.84759111304459,-0.002324856936191423
月牙般笑,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,2,睿智型,19.64,0.0043,0.0009,0.0086,0.0026,-8.982408289608816,-0.006128500025287536
连连摇头,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,23.04,0.0059,0.0034,0.0008,0.0034,-5.582408897842399,-0.0031485720688381813
摆头,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,23.0,0.0018,0.0037,0.0,0.0018,-5.622408486555244,-0.0030466282046345307
巧的点头,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,26.67,0.0,0.0056,0.0,0.0028,-1.952408664767951,-0.0006308616844960657
站稳后,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,34.59,0.0047,0.0063,0.0047,0.0016,5.967590654959292,0.0014547979903755705
断续续的,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,2,睿智型,17.65,0.0027,0.0027,0.0054,0.0081,-10.972408487614281,-0.004586066901137855
呢喃,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,2,睿智型,15.13,0.0074,0.0037,0.0037,0.0037,-13.492408971697925,-0.003943239699826558
气温柔地,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,23.52,0.0073,0.0036,0.0018,0.0,-5.102408998419413,-0.002902941268668785
色为难地,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,2,睿智型,21.75,0.0025,0.0076,0.0,0.0025,-6.872409126436985,0.0007029371298535141
涵的粉颊,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,32.92,0.0,0.0021,0.0021,0.0146,4.297591475294514,-0.0028525627966802048
压住她,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,1,热血型,51.69,0.0011,0.0011,0.0011,0.0011,23.06759151731062,-0.0013464939393172514
没好气地,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,29.57,0.0074,0.0032,0.0011,0.0053,0.9475908286378107,-0.002259919844197428
最后,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,26.33,0.0054,0.0035,0.001,0.001,-2.292408859266338,-0.0026289943477004266
秦言点头,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,36.2,0.0053,0.0035,0.0018,0.0018,7.577590972496086,-0.0011132213020681458
一种绝望,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,5,高冷型,44.4,0.0087,0.0043,0.0,0.0,15.777590415883385,0.0009671173242647609
含笑摇头,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,5,高冷型,41.52,0.0018,0.0036,0.0009,0.0045,12.897591165204833,-0.0002731332233331697
知死活地,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,25.55,0.004,0.0032,0.0,0.0,-3.0724086371786967,-0.0031332379709138724
皮冲客栈,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,33.25,0.0023,0.0081,0.0012,0.0046,4.627590585729589,0.002999426414118541
吸口气后,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,25.67,0.0086,0.0,0.0,0.0029,-2.9524087055338875,-0.006080435769535507
真地对她,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,33.8,0.0018,0.0055,0.0,0.0036,5.177591032019077,0.00042593126696920634
提议,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,24.11,0.0041,0.0124,0.0,0.0041,-4.512410069719962,0.005949624804446774
随后,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,30.65,0.0055,0.0,0.0055,0.0,2.027591599865385,-0.0054359993690508285
容反驳地,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,26.91,0.0015,0.0073,0.0015,0.0029,-1.7124090726974721,0.0011775145392869668
她转而,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,2,睿智型,17.91,0.0091,0.0,0.0045,0.0045,-10.712408665063641,-0.0071311454041762265
只得,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,5,高冷型,38.69,0.0037,0.0037,0.0019,0.0019,10.067591063560979,-0.0005886675217868474
只是笑着,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,32.64,0.002,0.004,0.0,0.004,4.017591241430015,-0.001230284397314204
轻笑着,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,24.07,0.0108,0.0054,0.0054,0.0081,-4.552409814213906,-0.0006451347346850388
般对秦言,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,25.7,0.0064,0.0016,0.0032,0.0,-2.9224086476610758,-0.004584106658724406
仿若在,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,23.14,0.0057,0.0057,0.0057,0.0057,-5.482409267365817,-0.0007172091362935267
秦言出声,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,25.55,0.0079,0.0026,0.0018,0.0026,-3.072409006001223,-0.003508442031218536
才敢低声,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,22.83,0.0048,0.0032,0.0048,0.0,-5.792408671931376,-0.0034512475395216038
住地好奇,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,5,高冷型,43.88,0.0027,0.0027,0.0027,0.0,15.257591272497368,-0.0008776317246259411
站起身,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,25.25,0.0061,0.0,0.0122,0.0,-3.3724083699171743,-0.006139166386181883
赶忙摇头,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,29.45,0.0064,0.0048,0.0016,0.0,0.8275908207236533,-0.0008436434228059446
吃惊,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,22.34,0.0102,0.0057,0.0034,0.0057,-6.28240971446326,-0.0007155257894737952
赶忙附和,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,25.11,0.0088,0.002,0.0,0.001,-3.5124089664409546,-0.004209051324549598
附和,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,26.74,0.0048,0.0055,0.0007,0.0034,-1.8824091541632697,-0.0005317815127143209
是先一步,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,22.4,0.012,0.002,0.004,0.0,-6.222409223333507,-0.004480381467419095
看着她,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,23.25,0.0096,0.0016,0.0048,0.0032,-5.372409007414184,-0.004740280654820294
不过却,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,5,高冷型,37.18,0.0045,0.0045,0.0,0.0068,8.55759077448229,0.00011093517874182293
并笑,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,31.12,0.004,0.005,0.0005,0.0025,2.4975909504093785,-0.0004242235575798118
些紧张地,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,28.0,0.0025,0.0025,0.0025,0.0,-0.6224084198901991,-0.0034806136469752126
递给岑瑶,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,36.43,0.0038,0.0033,0.0009,0.0024,7.807591136671125,-0.0013261106546545286
着叶璇灵,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,28.61,0.0069,0.0,0.0028,0.0069,-0.012408671108119051,-0.0055542459289493196
满委屈地,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,28.45,0.0042,0.0,0.0028,0.0014,-0.1724082657655579,-0.005812204436986167
水对秦言,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,2,睿智型,21.75,0.0152,0.0,0.0101,0.0,-6.872409242072621,-0.006385072132898731
补充,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,34.25,0.0033,0.0037,0.0008,0.0012,5.627591192089536,-0.0013044484467487193
又忍不住,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,24.19,0.0018,0.0035,0.0,0.0,-4.432408434813663,-0.0031134814922081
转而威胁,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,26.61,0.0031,0.0072,0.002,0.0,-2.012409148810491,0.0010188396417805858
抬眸,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,28.8,0.0069,0.0046,0.0023,0.0017,0.17759077065712603,-0.0010710975172893416
对冯天鹤,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,32.86,0.0042,0.0063,0.0,0.0063,4.2375906225600595,0.0012348356700768674
璇灵改口,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,27.62,0.0064,0.0064,0.0,0.0064,-1.0024095336346832,0.0006224055833551293
挑眉,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,25.2,0.0123,0.0035,0.0047,0.0059,-3.4224096559647634,-0.002387986019483085
装平静地,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,33.33,0.004,0.0053,0.0,0.0013,4.7075908979947805,0.00017090348128811703
一抹笑容,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,27.89,0.005,0.0035,0.0014,0.0057,-0.7324089525104931,-0.002280847898137166
给叶璇灵,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,28.42,0.0037,0.0,0.0037,0.0012,-0.20240820916906443,-0.005826779296280524
不满地,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,5,高冷型,42.2,0.0066,0.0,0.0022,0.0,13.577591298270764,-0.003702045688570253
言的袖子,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,23.38,0.005,0.0,0.0,0.0,-5.242408234070037,-0.006623054339319135
后尝试着,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,30.65,0.003,0.0015,0.0015,0.003,2.0275915628355605,-0.003999234704821322
副凝重地,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,2,睿智型,11.57,0.033,0.0,0.0,0.0,-17.052410897175342,-0.007449420632088732
苦笑,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,25.79,0.0116,0.0014,0.0029,0.0068,-2.8324093076971053,-0.004421850897857126
便点头,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,28.59,0.0038,0.0076,0.0,0.0019,-0.03240935619920293,0.0017627727570216113
指着秦言,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,25.63,0.0046,0.0039,0.0031,0.0039,-2.9924088910988154,-0.0022590375861917845
装傻,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,23.92,0.0096,0.0064,0.0064,0.0032,-4.702409722151373,0.00017747032658763616
她不禁,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,30.13,0.0062,0.0021,0.0,0.0041,1.5075911305996001,-0.003361069556469075
只能妥协,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,2,睿智型,21.24,0.006,0.004,0.0,0.0,-7.382408888544518,-0.002915579845189368
连忙追,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,24.8,0.0099,0.0045,0.0027,0.0045,-3.8224095202315915,-0.0015941253467474017
禾眉微蹙,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,2,睿智型,18.17,0.0132,0.0053,0.0,0.0,-10.452409763669145,-0.0018343754558950865
狡辩,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,2,睿智型,18.44,0.0078,0.0052,0.0104,0.0026,-10.18240925731872,-0.0018701971738825738
气诚恳地,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,25.18,0.01,0.0133,0.0,0.0,-3.4424107258147814,0.007105235138689204
自顾自地,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,27.45,0.0048,0.0026,0.0009,0.0031,-1.1724087328611397,-0.003326887802547334
并且气着,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,27.58,0.011,0.0,0.0,0.0028,-1.042408978954537,-0.005713355696181454
祈求,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,2,睿智型,21.53,0.0056,0.0034,0.0023,0.0079,-7.092408946174121,-0.003250098701728413
出嬉笑声,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,2,睿智型,17.6,0.0,0.0,0.0,0.0141,-11.022407957082734,-0.007300934225157531
咬牙切齿,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,32.6,0.004,0.0057,0.0024,0.0032,3.977590808415645,0.000541842347680746
听季月涵,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,5,高冷型,44.95,0.003,0.006,0.001,0.002,16.32759069274903,0.002619219520511194
撒娇,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,31.55,0.0026,0.0039,0.0039,0.0026,2.927591247219759,-0.0014575580632409189
由衷地,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,26.29,0.0033,0.0025,0.0025,0.0033,-2.3324085501484078,-0.003625999161539776
赶忙安慰,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,2,睿智型,21.44,0.0091,0.0,0.0,0.0045,-7.182408724874822,-0.006659742492530452
只是,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,31.55,0.0055,0.0008,0.0021,0.0021,2.9275914172653152,-0.004492830315761219
扇门顶住,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,24.26,0.0068,0.0027,0.0027,0.0027,-4.362408889392185,-0.003625744213326481
还是,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,26.34,0.005,0.0039,0.0011,0.0011,-2.2824088796335857,-0.0022375865649838563
一边,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,29.26,0.0075,0.0024,0.0028,0.0014,0.6375910322341092,-0.003180105598228891
方才,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,23.56,0.0053,0.004,0.0033,0.002,-5.0624088993922385,-0.002493625005127573
最后还是,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,28.46,0.005,0.0,0.0025,0.0025,-0.16240837315148227,-0.005759118175510207
一边回答,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,2,睿智型,15.36,0.0155,0.0,0.0,0.0,-13.262409174395756,-0.007474268907085734
旋即,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,25.69,0.0077,0.0038,0.0055,0.0011,-2.9324091272793282,-0.0022841458668183736
如实,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,32.56,0.004,0.0048,0.0,0.0,3.9375910140357924,-0.0004781922799516978
秦言皱眉,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,5,高冷型,37.25,0.0042,0.0021,0.0,0.0021,8.627591265206053,-0.002407553299833465
起勇气发,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,5,高冷型,37.43,0.0036,0.0036,0.0,0.0,8.807591151891824,-0.0009565333646877061
抬起头,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,1,热血型,52.0,0.0033,0.005,0.0,0.0,23.377590740248987,0.0026280506444833294
中烧的质,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,5,高冷型,46.92,0.0034,0.0042,0.0,0.0,18.297590930030875,0.0010665265933526118
威胁,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,29.23,0.0078,0.0039,0.0011,0.0011,0.6075907879237228,-0.0017065808514335444
朱唇微动,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,27.05,0.0051,0.0034,0.0017,0.0,-1.5724088021363443,-0.002646936990622977
不由地,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,24.23,0.004,0.0007,0.0026,0.0,-4.3924082472629316,-0.005794631033694928
起她俏脸,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,30.74,0.0064,0.0016,0.0016,0.008,2.1175910842150323,-0.00363963091647492
眉头一挑,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,5,高冷型,44.1,0.0039,0.0017,0.0017,0.0009,15.477591271984362,-0.001792860555538298
她紧张,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,2,睿智型,15.12,0.0212,0.0,0.0106,0.0,-13.502409745872232,-0.007173313084694603
冷无比地,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,34.9,0.0058,0.0064,0.0013,0.0,6.277590558292989,0.0015517706068637425
咬牙,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,5,高冷型,46.18,0.0037,0.0044,0.0015,0.0,17.557590882921833,0.001185231831281986
盯着她,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,7,温柔型,23.75,0.0067,0.004,0.0027,0.0027,-4.872409061775638,-0.0024073311947895946
她低声,7f00b324c416bd2c,逆徒如我，天天暗示女帝师徒恋,0,冰山型,32.75,0.0056,0.0014,0.0,0.0,4.127591346993139,-0.0037916342080459315
