book_id,book_name,cluster_label,pca_x,pca_y
7df40c698b4670d0,上门龙婿,3,5.704380181412709,0.25683840652932055
6dd1aa83505ab4eb,下凡后，锦鲤奶包被整个皇族团宠,4,-18.34272672329052,0.02133206207108626
9432e16604f95be6,下班回家，捡到一个宝藏女孩,4,-22.94947797508797,0.11886261824438331
ebd495c5069d0aa6,下班，然后被女大学生尾随,4,-20.89842497618476,0.14304052918211646
84f926d3fd4a11ab,不从圣,7,18.051835013168024,-0.005895251846785937
116a298bffa9dcdd,不会恋爱的我被网恋校花骗亲亲！,4,-22.359604235592922,-0.0123707617439629
74065e94c1c690d9,不做权臣外室，我只想种田,4,-12.93866361987326,0.0320971243932579
27b29cd0cf369e73,不做舔狗后，我和亲成了人生赢家,7,10.423250233986707,-0.22801203741499662
3a45a9b0693f07aa,不双修就要死,2,94.50203470610758,0.03052369202623767
266cdcdada7ab4ee,不可能！我家老婆绝不可能是魔帝,3,-2.0157341869979533,-0.06497303514879496
63fb6f05bf48a9c8,不好意思，高中被白月光校花追过,0,-12.260862419377073,-0.029861805102435662
5fdbcc6357968601,不对付青梅今天也很可爱！,0,-7.589348510246914,-0.05393666240643455
e0016d5e43bc9f3d,不带教案带兵法，老六老师杀疯啦,0,-10.28032556927954,0.043783556824238457
9b1749877cea8253,不当舔狗后，校花哭问为什么！,0,-11.731242749355914,0.115973350843898
cc4dc2ecb6205a42,不怕校花玩暧昧，就怕阿姨三十岁,0,-6.7133159596302505,-0.08218677145331235
f763de3df0ae4c88,不想练剑的音修不是好修士,1,44.24152634663581,-0.06851446726692115
b7b2dd5a01bb3ff9,不是世界不好，是你懂的太少：20几岁要懂的人生道理,0,-7.552721825722877,-0.0889263429967024
bbfa2d9c658af3b6,不是肉身增幅吗，你怎么成盘古了,3,6.460976755744923,-0.03830161283305514
f9433f0a502dfcba,不是高冷指挥官吗？怎么一亲就哭,4,-15.699036468801989,-0.09299100769400884
2d62724c1190d752,不是，没人说假千金是泪失禁啊！,6,51.33594679032227,0.0231861875890452
d7415a2aaa666976,不朽古帝,0,-10.649104848214748,0.12984461258023566
65cc07744e904249,不正经提示，从遇见病娇开始,3,3.1996294444344997,-0.08873650841381978
